asset_id,H2_final,H2_mean,H2_std,H2_min,H2_max,H2_median,H2_first,H2_abs_change,H2_slope,H2_pct_change,H2_range,H2_cv,H2_recent_10pct_mean,H2_recent_20pct_mean,H2_recent_50pct_mean,H2_recent_10pct_slope,H2_recent_20pct_slope,CO_final,CO_mean,CO_std,CO_min,CO_max,CO_median,CO_first,CO_abs_change,CO_slope,CO_pct_change,CO_range,CO_cv,CO_recent_10pct_mean,CO_recent_20pct_mean,CO_recent_50pct_mean,CO_recent_10pct_slope,CO_recent_20pct_slope,C2H4_final,C2H4_mean,C2H4_std,C2H4_min,C2H4_max,C2H4_median,C2H4_first,C2H4_abs_change,C2H4_slope,C2H4_pct_change,C2H4_range,C2H4_cv,C2H4_recent_10pct_mean,C2H4_recent_20pct_mean,C2H4_recent_50pct_mean,C2H4_recent_10pct_slope,C2H4_recent_20pct_slope,C2H2_final,C2H2_mean,C2H2_std,C2H2_min,C2H2_max,C2H2_median,C2H2_first,C2H2_abs_change,C2H2_slope,C2H2_pct_change,C2H2_range,C2H2_cv,C2H2_recent_10pct_mean,C2H2_recent_20pct_mean,C2H2_recent_50pct_mean,C2H2_recent_10pct_slope,C2H2_recent_20pct_slope,TDCG_final,TDCG_mean,TDCG_max,TDCG_abs_change,TDCG_slope,H2_TDCG_ratio,CO_TDCG_ratio,C2H4_TDCG_ratio,C2H2_TDCG_ratio,ratio_C2H2_C2H4,ratio_H2_C2H4,ratio_CO_H2,C2H4_hydrocarbon_ratio,C2H2_hydrocarbon_ratio,target_rul
2_trans_497.csv,0.0022940663356,0.001586787350005697,0.0003392395494062738,0.0011994932092,0.0022940663356,0.0015234825603999999,0.0012019596913,0.0010921066443,2.6064597715990457e-06,0.9086050483192232,0.0010945731264,0.21379017748740287,0.002201083625245224,0.0021063402684916564,0.0018797958404795062,4.577491797560975e-06,4.399281586746989e-06,0.0420994603739999,0.03352220550443809,0.0035289333994937087,0.029560928824,0.0420994603739999,0.032636554962499995,0.029564782789,0.0125346775849999,2.991569829355585e-05,0.4239732682642821,0.012538531549999898,0.10527151618712059,0.04060490664571428,0.03921459303485713,0.03642256773748571,7.187873878048528e-05,6.487459233734817e-05,0.0046303795603,0.002054130314069747,0.00106239327885531,0.0010150035996,0.0046303795603,0.00167613640279995,0.0010694791246,0.0035609004357000005,8.498569058949882e-06,3.329565159770895,0.0036153759607,0.5171985784257495,0.004215424197021416,0.0038140109204071234,0.002919739031265219,2.0117206258536598e-05,1.878590956265061e-05,0.00034541049888,0.0002769354236967507,2.7216514592050417e-05,0.00024955001837,0.00034541049888,0.000267542337815,0.00025105139646,9.435910242000002e-05,2.2520072176610983e-07,0.3758557147049311,9.586048051000003e-05,0.09827747613673113,0.00033357013332665716,0.0003221901524299857,0.0002987891418386996,5.745369343902441e-07,5.294144060240968e-07,0.04936931676877989,0.03744005859221027,0.04936931676877989,0.017282043767419895,4.124592784587087e-05,0.04646745156101191,0.8527454526121772,0.09379063481661071,0.00699646098994495,0.07459658421242349,0.49543807483374647,18.351457280173882,0.9305817778277597,0.06941822197126715,550
2_trans_483.csv,0.0027638395364,0.002203926994002843,0.00019417676172431717,0.0018745549312999,0.0027638395364,0.00214808431425,0.0018745549312999,0.0008892846051001002,2.122397625537232e-06,0.47439773024364396,0.0008892846051001002,0.08810489737844819,0.002645199227714278,0.002534192808252368,0.0023258956480099856,5.7969321365853625e-06,5.113680249397593e-06,0.037128121837,0.032707873531707135,0.001314182152911072,0.030855116927,0.037128121837,0.03251257909549995,0.030855116927,0.006273004909999998,1.4971372100238659e-05,0.20330517381081298,0.006273004909999998,0.04017938223947575,0.03596578071569046,0.0349084135872619,0.033153314145666656,5.6497934341463314e-05,4.8594387722891556e-05,0.0065196966102,0.00351566619349855,0.0009321517818346693,0.0026127041073,0.0065196966102,0.00317212389075,0.0026127041073,0.0039069925029,9.324564446062053e-06,1.4953826920118216,0.0039069925029,0.2651422889048273,0.005829795776938072,0.0051895966674975974,0.003979187311964741,3.3385827914636594e-05,2.9800633073493977e-05,0.00014555640381,8.859179173862405e-05,1.7232345341328945e-05,6.830159400700001e-05,0.00014555640381,8.3628187669e-05,6.830159400700001e-05,7.7254809803e-05,1.8437902100954652e-07,1.1310835390459388,7.7254809803e-05,0.194514015448025,0.00013166251779522141,0.00011893087414662023,9.632604008967667e-05,6.74174902685366e-07,5.881392965542167e-07,0.04655721438740999,0.038516058510947145,0.04655721438740999,0.011146536827803089,2.6602713192847468e-05,0.05936436646192547,0.7974730087426088,0.1400362263044462,0.00312639846954063,0.02232564066860915,0.42392149531192586,13.433530179515115,0.9781619085603787,0.021838091289589495,1093
2_trans_2396.csv,0.0018162987975,0.0011337012343559615,0.00023715362758884137,0.0009470443238699,0.0018162987975,0.00099111598294,0.0009470443238699,0.0008692544736300998,2.0745930158236275e-06,0.917860390272138,0.0008692544736300998,0.20918529520202866,0.0016842496636380762,0.0015600373499273644,0.001290440135685271,6.369845956097557e-06,5.8436366084337335e-06,0.036884745113,0.02618532998384284,0.004176999927905571,0.021001198557,0.036884745113,0.024690223486499997,0.021001198557,0.015883546556,3.790822567064439e-05,0.7563161936750259,0.015883546556,0.15951679548523515,0.03505410541311905,0.033309914822035706,0.029362710075719035,8.881750900000001e-05,8.182594639759038e-05,0.0029992656575,0.0014125070077786522,0.0004519586042537654,0.00098845819647,0.0029992656575,0.0013095524703999502,0.0010254566702999,0.0019738089872001,4.710761305966826e-06,1.9248097383754303,0.0020108074610299996,0.31996910560079905,0.0025638371602904595,0.0021877551854297436,0.001556403254848746,2.068645549756097e-05,1.7623290345784335e-05,0.00025288667046,0.00010874538961976189,5.4414741004869956e-05,5.6320568141e-05,0.00025288667046,8.04241883665e-05,5.6320568141e-05,0.00019656610231899997,4.691315091145584e-07,3.4901298995557313,0.00019656610231899997,0.500386643468283,0.0002283157829311762,0.00020438387904236785,0.00014849001718635714,1.192895276341463e-06,1.127477269518072e-06,0.04195319623846,0.02884028361559722,0.04195319623846,0.018923176119149197,4.5162711501549395e-05,0.04329345461864096,0.8791879622822932,0.07149075461094367,0.006027828464286158,0.08431619578056126,0.6055811669608393,20.307641641045773,0.9222402132864207,0.0777597864060907,861
2_trans_1847.csv,0.0016588337164,0.0009525583265052209,0.0002898873295100479,0.00068749074683,0.0016588337164,0.0008284660471949499,0.00071997348353,0.0009388602328700001,2.240716546229117e-06,1.304020568872602,0.0009713429695700001,0.3043250173133981,0.0015457506940428402,0.0014388178769285521,0.0011854688670534603,5.462501234146344e-06,5.020602563856626e-06,0.028043779024,0.02043115685551189,0.0032520582534213863,0.016920520122,0.028043779024,0.019584085676,0.017019346255,0.011024432769,2.6311295391408114e-05,0.6477588858686888,0.011123258902000003,0.15917151810152538,0.026774579780499987,0.025630393845357126,0.02314063430357618,6.0940707317073235e-05,5.332984718072292e-05,0.0086043632803999,0.005917316730929744,0.0012536235369704895,0.0045510041059,0.0086043632803999,0.0056432111038,0.004584442045,0.0040199212353999,9.594084094033174e-06,0.876861610434654,0.0040533591744999,0.21185675767632267,0.008216662943521417,0.00785897620364879,0.00699617168938617,1.8689556219512184e-05,1.6715338324095175e-05,0.00031039051281,0.0002945723699852205,1.3604079741077938e-05,0.00027343682866,0.00031039051281,0.000302210103815,0.00027444220275,3.5948310059999975e-05,8.579548940334123e-08,0.13098681459629538,3.6953684149999995e-05,0.046182470187472166,0.00030720909738665,0.0003057237930411726,0.0003061772531632662,1.417920448780481e-07,6.23201806024098e-08,0.038617366533609906,0.02759560428293208,0.038617366533609906,0.016019162547329904,3.8231891521073755e-05,0.04295564056428626,0.7261960496158231,0.22281072099228832,0.008037588801707123,0.036073617844678045,0.19278982792206253,16.90572040454716,0.9651823795726587,0.034817620315167594,1093
2_trans_2382.csv,0.0020911746444,0.0019329274249747464,7.775907249064474e-05,0.0017908304053,0.0020911746444,0.0019394422253,0.001791059947,0.0003001146973999999,7.162641942720761e-07,0.16756261996429833,0.0003003442390999999,0.04022865599903835,0.0020141059803047458,0.0019633902205083136,0.0019290575864014095,3.3640822536609716e-06,2.5598240867469865e-06,0.014123587563,0.010844070549047131,0.0010670977050302886,0.0094934228239,0.014123587563,0.0106268388515,0.0095438967633,0.0045796907997000015,1.0930049641288786e-05,0.4798554419438862,0.004630164739100001,0.09840379589061699,0.013320672387142856,0.012670442998214277,0.011545900662185703,3.680847280487808e-05,3.173910706024097e-05,0.01325111075,0.009217824598233795,0.0017722099577089816,0.0071917301738,0.01325111075,0.0087188335896,0.0071917301738,0.0060593805762,1.4461528821479714e-05,0.8425483755539409,0.0060593805762,0.19225902365904113,0.012681929376095207,0.012126444816333312,0.010674686847112841,2.731320395122195e-05,2.671005596385542e-05,0.00034681695021,0.00026803898054365285,2.7245638818281264e-05,0.0002380159628499,0.00034681695021,0.00025745084469,0.0002380159628499,0.0001088009873601,2.5966822758973745e-07,0.45711634463608153,0.0001088009873601,0.10164804634524414,0.0003303605932161691,0.0003159273573847417,0.0002870243638725571,7.726897302463413e-07,6.921415369879519e-07,0.02981268990761,0.022262861552799326,0.02981268990761,0.0110479870606601,2.6367510884630312e-05,0.07014377605007933,0.4737441541268325,0.444478870931168,0.011633198858377356,0.02617267010494402,0.1578112721035245,6.7539014945824585,0.9744948672451657,0.02550513268129369,488
2_trans_2369.csv,0.0029452059459,0.002739932234405452,6.236796791579739e-05,0.0026751260803,0.0029452059459,0.0027282080352000002,0.0026751260803,0.0002700798656,6.445820181384248e-07,0.10095967718603843,0.0002700798656,0.022762595041540597,0.0028961971071190286,0.0028464688964511624,0.0027590207421837845,2.4465688243902463e-06,2.261052255422894e-06,0.0144359456429999,0.0064467817353468905,0.0028076556330673217,0.0035497992897,0.0144359456429999,0.0049014267202,0.0035497992897,0.0108861463532999,2.5981256213126254e-05,3.066693483718967,0.0108861463532999,0.4355127485141598,0.012956596112690455,0.011473899778024984,0.008298823639276651,7.27641221219488e-05,6.888380989999879e-05,0.010251571786,0.0070061450140071245,0.0011168039462696967,0.0060973162663,0.010251571786,0.0063950579173,0.0060973162663,0.004154255519700001,9.914690977804298e-06,0.6813252482865841,0.004154255519700001,0.15940348706421414,0.00964277524276189,0.009025277871226176,0.007699602165461413,3.00697164487805e-05,2.8622682942168686e-05,0.00018678936437,9.339376509011594e-05,3.35260074184722e-05,5.4813708774e-05,0.00018678936437,7.5252341855e-05,5.4813708774e-05,0.000131975655596,3.149776983198091e-07,2.4077125255733107,0.000131975655596,0.35897478838280117,0.0001699680751504619,0.00015286841563414878,0.0001162633064266557,8.323685317097563e-07,7.908595071084337e-07,0.0278195127392699,0.016286252748849584,0.0278195127392699,0.0154424573941959,3.6855506907388784e-05,0.10586835123235973,0.518914395725676,0.3685029238905549,0.006714329115463429,0.018220558588573438,0.28729311047061196,4.901506347355631,0.9821054892946022,0.01789451060959742,734
2_trans_454.csv,0.0018434769049,0.0017238177300430738,5.983620926820533e-05,0.0015992561473,0.0018434769049,0.00172646630025,0.0015992561473,0.00024422075759999995,5.828657699284008e-07,0.15270896901638004,0.00024422075759999995,0.034711447846634415,0.001783316577807119,0.0017446532869678348,0.0017163201581614064,2.654597224390243e-06,1.9160029421686737e-06,0.038308342675,0.03111245806721189,0.0023362510389953457,0.0281970528819999,0.038308342675,0.030370438181999998,0.028197552866,0.010110789809000001,2.4130763267303105e-05,0.35856976159207077,0.010111289793000102,0.07509053234795138,0.0366045428290238,0.03519902972624999,0.03259906440665237,7.910273995121964e-05,6.776581138554343e-05,0.0045579484786,0.0024169478718904618,0.0006704737185432862,0.0019496175052,0.0045579484786,0.0020828119136,0.0019546545916,0.002603293887,6.213111902147972e-06,1.331843435078321,0.0026083309734,0.27740512158479336,0.004064309358357131,0.003634676756778548,0.0027987396118985546,2.322295272195122e-05,2.050363789759036e-05,0.00047707137562,0.00036132707185560094,4.422376827123198e-05,0.0002995724531499,0.00047707137562,0.00035240612426499997,0.0002995724531499,0.00017749892247009998,4.236251132937947e-07,0.5925074886267184,0.00017749892247009998,0.12239262317580438,0.00045469241886879764,0.0004353315649677226,0.00039467366129465197,1.0496561090243895e-06,9.313540439759031e-07,0.04518683943412,0.035614550741001026,0.04518683943412,0.013135803376070107,3.1350366052673283e-05,0.04079676578280926,0.8477765463106519,0.1008689374069717,0.01055775047743684,0.10466800530002199,0.4044532124816341,20.780484177694415,0.9052493554468505,0.09475064435454043,658
2_trans_1660.csv,0.0037770466283,0.0028956561167637917,0.00030290582733960607,0.0026244138705,0.0037770466283,0.0027478040461499497,0.0026255101112,0.0011515365171000003,2.7482971768496426e-06,0.43859534638588404,0.0011526327578,0.10460697507600766,0.0035969433387880744,0.0034358141565428396,0.003104199415261886,8.495577090243906e-06,7.710675744578317e-06,0.0190627547469999,0.015810759658009512,0.0013520196003336082,0.013046293447,0.0190627547469999,0.01602748473,0.013046293447,0.006016461299999901,1.4359096181384012e-05,0.46116249983034263,0.006016461299999901,0.08551262744438604,0.01820223562730951,0.017550104721309513,0.016662502490852372,3.86301257560951e-05,3.231162060240842e-05,0.011880915895,0.00834632035345879,0.0013750872580224336,0.0068341064277,0.011880915895,0.00788956330815,0.0068341064277,0.0050468094673,1.20448913300716e-05,0.7384739351008345,0.0050468094673,0.16475371177046075,0.011262544025761887,0.010691637986115457,0.009412048759013324,2.9320722975609745e-05,2.7396172232530114e-05,0.00035389859279,0.00023671546395800288,4.5409579822376586e-05,0.0001872376263,0.00035389859279,0.00022100769514495002,0.0001872610125399,0.00016663758025009997,3.9770305548949874e-07,0.8898679821285611,0.00016666096649,0.19183191022366441,0.0003336022276178452,0.0003146212885779631,0.00027157328155674287,9.646226163439019e-07,9.114053855421683e-07,0.03507461586308991,0.0272894515921901,0.03507461586308991,0.01238144486465001,2.9549987743794774e-05,0.10768604403069218,0.5434914760254503,0.3387326019773724,0.010089877937974182,0.029787147378860627,0.3179087085004646,5.047000108265224,0.9710744618061634,0.028925538112102578,533
2_trans_332.csv,0.0003508629180899,0.0001827819788333743,7.090750155341285e-05,5.3007984969e-05,0.0003508629180899,0.00019220365775,5.4585351843e-05,0.0002962775662469,7.071063633577566e-07,5.427785125783876,0.0002978549331209,0.38793485888517437,0.00027706689700235474,0.00022727143871747617,0.0001866291147350757,3.234804838534147e-06,2.5083409816855424e-06,0.012891611744,0.010530668832595227,0.001044054302553769,0.0082482153513,0.012891611744,0.0107565485725,0.0082482153513,0.0046433963927,1.108209162935561e-05,0.5629577059242515,0.0046433963927,0.09914415874735309,0.012177058378261885,0.011674611013261886,0.011094929463042845,3.155521368292926e-05,2.5247322216867473e-05,0.0039062415958,0.003624732951802123,0.00010741005641828236,0.0034016950529,0.0039062415958,0.0036444086324,0.0034016950529,0.0005045465428999999,1.204168360143198e-06,0.14832209675042557,0.0005045465428999999,0.02963254336715987,0.003811765286464267,0.003744083891630932,0.0036676930429337864,4.200916600002442e-06,3.370036062650605e-06,0.00036948404342,0.00022702786188127,4.938833990229577e-05,0.00017263245798,0.00036948404342,0.00020767560253999998,0.00017263245798,0.00019685158544000003,4.69812853078759e-07,1.1402930051688942,0.00019685158544000003,0.21754307720424898,0.0003403362441845119,0.0003141564392682035,0.0002609683223089386,1.3763024773170741e-06,1.253694725060241e-06,0.0175182003013099,0.014565211625111993,0.0175182003013099,0.005641072087286899,1.3463179205935318e-05,0.020028479640322203,0.7358981814073761,0.22298190044584287,0.021091438449375475,0.09458811859529682,0.08982110025588984,36.74258818070439,0.9135856517676403,0.08641434799848122,713
2_trans_326.csv,0.0034431509655,0.0028961976980235505,0.0001646823549343316,0.0026342396236999,0.0034431509655,0.0028702100448000003,0.0026342396236999,0.0008089113418001002,1.9305759947496425e-06,0.3070758385893818,0.0008089113418001002,0.05686157232631393,0.0032945574463166516,0.0031714316976761705,0.0029706295237399796,7.002249709756105e-06,5.794499534940966e-06,0.038754331409,0.02261720921246189,0.006599496378897679,0.015438611952,0.038754331409,0.020001601203,0.015438611952,0.023315719457,5.564610848926014e-05,1.5102212250674087,0.023315719457,0.2917909241857135,0.03628297454383332,0.033852773593083314,0.027774267460604747,0.00012037144714634135,0.00011470147949397588,0.012870344774,0.009768214854283554,0.0010613376646159659,0.0088212267991,0.012870344774,0.009160279371,0.0088212267991,0.004049117974900001,9.66376604988067e-06,0.45901982418750403,0.004049117974900001,0.10865216217494399,0.012248899978547603,0.011675811133821415,0.010463284637160461,2.977593314634391e-05,2.7068171289156625e-05,0.00021086592038,8.677041596291999e-05,4.109571496949776e-05,4.7860609522e-05,0.00021086592038,6.5092786813e-05,4.7860609522e-05,0.000163005310858,3.8903415479236276e-07,3.4058343401840148,0.000163005310858,0.47361435392271295,0.00018441795169402616,0.0001606958097564155,0.0001127071126175257,1.2617356856097558e-06,1.1197371546987951e-06,0.055278693068879996,0.03536839218073192,0.055278693068879996,0.0283367540845581,6.762948468868281e-05,0.06228712681660863,0.701071773893227,0.23282650256817913,0.003814596703895224,0.016383859489886896,0.26752593078843917,11.255484231176244,0.9838802442457046,0.0161197556778497,496
2_trans_440.csv,0.0036162303103,0.0028894086602328384,0.0002953666186324872,0.0025546706273,0.0036162303103,0.0028141332004500003,0.0025547211524,0.0010615091579,2.533434744391408e-06,0.4155088145284545,0.001061559683,0.10222389881895821,0.003487756776878557,0.003368095754074981,0.0031303741375637924,6.175905531707313e-06,5.587941285543374e-06,0.0225123067909999,0.014305283623792839,0.003185584424305411,0.011377536749,0.0225123067909999,0.01291421250699995,0.011559414347,0.0109528924439999,2.614055475894964e-05,0.9475300490370396,0.0111347700419999,0.22268586264059778,0.021109897407952355,0.019744597268142837,0.01678635334984284,6.809333414634146e-05,6.385687461445664e-05,0.0049953231405,0.0033785077621276017,0.0006588727379765066,0.0025338471476,0.0049953231405,0.00336607792535,0.0025764539103,0.0024188692302,5.772957589976133e-06,0.9388366000226692,0.0024614759929,0.19501886163096022,0.0046558765346809425,0.004356401054751177,0.0039231559364409346,1.6202386075609753e-05,1.3767396819278314e-05,0.00027758786522,0.00021873924452114738,2.3107727458700538e-05,0.0001888289187799,0.00027758786522,0.000218379509485,0.0001907818301399,8.680603508010002e-05,2.071743080670645e-07,0.4550015824957949,8.875894644010002e-05,0.10564051916539374,0.00026469389936785236,0.00025323714436081905,0.00023739891660874476,6.17197035853659e-07,5.250776702409641e-07,0.0314014481070199,0.020791939290674424,0.0314014481070199,0.014520076867179998,3.465412140138424e-05,0.11516125937441778,0.7169193826207741,0.15907938778225325,0.008839970190709274,0.05556955122960187,0.72392319933363,6.225352052565187,0.9473558598151511,0.052644139995200255,662
2_trans_1884.csv,0.0020003232218,0.0006728592183531228,0.0005750232040100459,0.00010423617006,0.0020003232218,0.00046609798689,0.00010501774358,0.0018953054782199997,4.523402095990453e-06,18.047478412338226,0.0018960870517399997,0.8545966042686683,0.0018090456666690284,0.0016185589935285476,0.001146822560705742,9.331986636585365e-06,8.945777907228914e-06,0.0331392474,0.02063236892526903,0.005412911846618113,0.015345275034,0.0331392474,0.0187426069005,0.015494035825,0.017645211575,4.211267678997613e-05,1.1388389553992244,0.017793972366000003,0.26235047783225807,0.031307303601928564,0.02949809359611903,0.025112617211547603,8.929218534146343e-05,8.478298980722893e-05,0.012448478902,0.009091138746516417,0.001296135681387085,0.0079786388049,0.012448478902,0.0084491727523,0.0079896429915,0.0044588359105,1.0641613151551312e-05,0.5580769897585632,0.004469840097099999,0.14257132328347455,0.01188583324016665,0.011335082726488076,0.010076081678652368,2.735167331707315e-05,2.58404895060241e-05,0.00024035385888,9.27370682535812e-05,5.756149729666117e-05,3.968001164199999e-05,0.00024035385888,6.68474142645e-05,3.9693432976e-05,0.00020066042590400002,4.789031644486874e-07,5.055254882339637,0.000200673847238,0.6206956695953418,0.0002152293452716357,0.00019128629696890954,0.00013735716320430996,1.212225781707317e-06,1.1263995950602408e-06,0.047828403382680004,0.03048910395839215,0.047828403382680004,0.024200013389624003,5.775659520196659e-05,0.041822914424999386,0.6928779774260198,0.2602737708415261,0.005025337286546628,0.01930788980347441,0.16068816418349197,16.566946292615928,0.9810578431924742,0.018942156728716214,515
2_trans_2355.csv,0.0012381802281,0.001168635857344035,5.0938623241251867e-05,0.00108728183,0.0012412693285,0.0011664730138,0.0011343849208,0.00010379530729999996,2.4772149713603807e-07,0.09149919511915003,0.00015398749849999992,0.043588105634061444,0.001187377458490462,0.0011549086976368906,0.0011383876342071291,2.216822082926828e-06,1.6316777132530133e-06,0.014600412263,0.009566132416406654,0.0016379539934466567,0.0077386613956,0.014600412263,0.00895784617355,0.0077386613956,0.006861750867400001,1.6376493716945108e-05,0.8866844685070118,0.006861750867400001,0.17122426514462785,0.013446007822571418,0.0124641567600238,0.010617584053578563,5.3829337390243906e-05,4.721710195180723e-05,0.0068232456052,0.004527311604002123,0.000915102005402159,0.0033781305948,0.0068232456052,0.00429568221245,0.0033781305948,0.0034451150103999998,8.222231528400954e-06,1.0198288410410423,0.0034451150103999998,0.2021292292739655,0.006417871138290456,0.006054396561854736,0.005247459595659982,1.911348976097804e-05,1.747316378313253e-05,0.00052056845786,0.00037550626545095875,5.380691847598826e-05,0.00031504886335,0.00052056845786,0.0003568434169,0.00031504886335,0.00020551959451000002,4.905002255608592e-07,0.6523419626794158,0.00020551959451000002,0.14329166590090836,0.0004931029023683239,0.0004685319308730822,0.00041565432201660235,1.2950762929268297e-06,1.179823787710844e-06,0.02318240655416,0.01563758614320377,0.02318240655416,0.01061618077961,2.5336946968042958e-05,0.05341034051636899,0.6298057204828981,0.2943286146313082,0.022455324326288748,0.07629337824025872,0.1814649947489677,11.791831205068302,0.9291147005739677,0.07088529928986324,477
2_trans_468.csv,0.0022374404784,0.002251394126570462,8.315918507039142e-05,0.0021442115383,0.0023757469576,0.0022241034575,0.00218453588,5.290459840000001e-05,1.2626395799522676e-07,0.02421777497917875,0.00023153541929999983,0.036936751345323385,0.0022011573407904592,0.0021776054936571247,0.0022282707189109395,1.5709532097560937e-06,1.120747783132531e-06,0.028277670326,0.017282376912697604,0.004489174153013841,0.01293018269,0.028277670326,0.015560072796499999,0.013053160246,0.01522451008,3.633534625298329e-05,1.166346677119745,0.015347487635999999,0.2597544409215973,0.02656354391857141,0.024860102561916647,0.020873239143595224,8.300797321951221e-05,8.064818292771081e-05,0.0057672286046,0.003243179010764032,0.0010930059989933984,0.0018606718353,0.0057672286046,0.00307035170879995,0.0018606718353,0.003906556769300001,9.323524509069214e-06,2.0995409792778412,0.003906556769300001,0.33701685754277555,0.005362833116495217,0.004971809444996413,0.004149288832709987,1.939979478048782e-05,1.8530304068674706e-05,0.0002505292697,0.00022251449020021808,1.5781689796406793e-05,0.00019288311535,0.0002505292697,0.0002291082727749,0.00019288311535,5.7646154349999995e-05,1.375803206443914e-07,0.2988657350672258,5.7646154349999995e-05,0.07092432367564978,0.00024473531028165,0.00023971996381605355,0.00023456325384978955,2.685083658536587e-07,2.3821252674698802e-07,0.036532868678699995,0.022999464540232318,0.036532868678699995,0.019241617602049996,4.5922715040692114e-05,0.06124458766204871,0.7740336674330994,0.15786410465501283,0.006857640222466574,0.04344014895763541,0.3879576537381294,12.638401149148352,0.9583683365314011,0.04163166330242399,1093
